op_index,elapsed_s,latency_us,op
638,0.001630,0.266000,get
639,0.001632,1.759000,get
640,0.001636,3.632000,get
641,0.001636,0.222000,get
642,0.001638,1.195000,get
643,0.001639,1.358000,get
644,0.001640,0.300000,get
645,0.001641,1.388000,get
646,0.001642,0.273000,get
647,0.001644,2.092000,put
648,0.001644,0.191000,get
649,0.001648,3.104000,put
650,0.001648,0.211000,get
651,0.001649,0.267000,get
652,0.001649,0.448000,get
653,0.001651,1.657000,put
654,0.001651,0.191000,get
655,0.001652,0.296000,get
656,0.001652,0.357000,get
657,0.001657,4.129000,get
658,0.001657,0.190000,get
659,0.001658,0.277000,get
660,0.001658,0.258000,get
661,0.001660,1.797000,put
662,0.001662,1.152000,get
663,0.001662,0.273000,get
664,0.001663,0.184000,get
665,0.001664,1.769000,put
666,0.001668,2.938000,put
667,0.001670,1.685000,get
668,0.001670,0.188000,get
669,0.001672,1.531000,get
670,0.001677,4.416000,get
671,0.001678,0.266000,get
672,0.001680,1.944000,put
673,0.001680,0.230000,get
674,0.001693,12.645000,get
675,0.001696,2.032000,put
676,0.001698,1.794000,get
677,0.001700,1.469000,get
678,0.001700,0.276000,get
679,0.001702,1.921000,put
680,0.001703,0.387000,get
681,0.001704,0.262000,get
682,0.001704,0.342000,get
683,0.001705,0.250000,get
684,0.001705,0.260000,get
685,0.001705,0.184000,get
686,0.001706,0.178000,get
687,0.001706,0.222000,get
688,0.001709,2.929000,put
689,0.001710,0.262000,get
690,0.001710,0.184000,get
691,0.001711,0.345000,get
692,0.001713,1.803000,put
693,0.001713,0.313000,get
694,0.001713,0.239000,get
695,0.001715,1.786000,get
696,0.001717,1.408000,get
697,0.001718,0.444000,get
698,0.001719,1.092000,get
699,0.001721,1.919000,put
700,0.001722,0.225000,get
701,0.001728,4.812000,get
702,0.001728,0.304000,get
703,0.001730,2.076000,get
704,0.001736,4.436000,get
705,0.001736,0.196000,get
706,0.001736,0.184000,get
707,0.001738,1.115000,get
708,0.001742,3.955000,get
709,0.001745,2.984000,put
710,0.001746,0.280000,get
711,0.001748,1.813000,put
712,0.001750,1.741000,put
713,0.001752,1.709000,get
714,0.001752,0.269000,get
715,0.001756,3.590000,get
716,0.001756,0.340000,get
717,0.001757,0.186000,get
718,0.001757,0.243000,get
719,0.001759,1.718000,get
720,0.001760,0.243000,get
721,0.001775,13.989000,get
722,0.001775,0.194000,get
723,0.001775,0.185000,get
724,0.001776,0.175000,get
725,0.001776,0.177000,get
726,0.001776,0.175000,get
727,0.001778,1.661000,get
728,0.001779,0.191000,get
729,0.001779,0.174000,get
730,0.001780,1.026000,get
731,0.001781,1.064000,get
732,0.001783,1.500000,get
733,0.001784,0.189000,get
734,0.001784,0.181000,get
735,0.001784,0.267000,get
736,0.001785,0.259000,get
737,0.001785,0.300000,get
738,0.001786,0.210000,get
739,0.001786,0.338000,get
740,0.001788,1.461000,get
741,0.001788,0.246000,get
742,0.001790,1.256000,get
743,0.001790,0.191000,get
744,0.001791,0.340000,get
745,0.001792,1.456000,get
746,0.001793,0.269000,get
747,0.001794,1.345000,get
748,0.001795,0.260000,get
749,0.001795,0.260000,get
750,0.001796,0.356000,get
751,0.001798,1.978000,put
752,0.001799,0.273000,get
753,0.001799,0.332000,get
754,0.001800,0.297000,get
755,0.001802,2.051000,get
756,0.001808,5.076000,get
757,0.001811,3.299000,put
758,0.001813,1.258000,get
759,0.001817,4.527000,get
760,0.001818,0.196000,get
761,0.001818,0.177000,get
762,0.001819,0.175000,get
763,0.001819,0.340000,get
764,0.001821,1.832000,put
765,0.001823,1.300000,get
766,0.001823,0.295000,get
767,0.001824,0.422000,get
768,0.001824,0.285000,get
769,0.001826,1.452000,get
770,0.001826,0.285000,get
771,0.001827,0.361000,get
772,0.001829,1.414000,get
773,0.001829,0.259000,get
774,0.001829,0.276000,get
775,0.001830,0.199000,get
776,0.001836,5.607000,get
777,0.001837,0.270000,get
778,0.001837,0.257000,get
779,0.001840,2.422000,get
780,0.001842,1.585000,get
781,0.001844,1.981000,put
782,0.001845,1.418000,get
783,0.001846,0.208000,get
784,0.001848,1.894000,put
785,0.001849,1.143000,get
786,0.001853,3.286000,put
787,0.001853,0.321000,get
788,0.001854,0.258000,get
789,0.001854,0.334000,get
790,0.001855,0.254000,get
791,0.001855,0.254000,get
792,0.001860,4.175000,get
793,0.001861,1.100000,get
794,0.001862,1.092000,get
795,0.001865,1.923000,put
796,0.001867,1.902000,put
797,0.001869,1.693000,put
798,0.001869,0.186000,get
799,0.001871,1.486000,get
800,0.001874,3.456000,put
801,0.001875,0.217000,get
802,0.001875,0.330000,get
803,0.001881,5.378000,get
804,0.001882,0.363000,get
805,0.001883,0.459000,get
806,0.001884,1.733000,put
807,0.001885,0.190000,get
808,0.001885,0.217000,get
809,0.001888,1.759000,put
810,0.001890,1.860000,put
811,0.001894,3.448000,get
812,0.001894,0.317000,get
813,0.001896,1.571000,get
814,0.001896,0.195000,get
815,0.001900,3.689000,get
816,0.001904,3.400000,put
817,0.001906,1.711000,get
818,0.001906,0.245000,get
819,0.001907,0.182000,get
820,0.001907,0.331000,get
821,0.001908,0.241000,get
822,0.001908,0.217000,get
823,0.001910,1.748000,get
824,0.001912,2.108000,put
825,0.001927,14.029000,get
826,0.001927,0.196000,get
827,0.001930,2.080000,put
828,0.001932,1.788000,put
829,0.001937,3.707000,get
830,0.001940,3.261000,put
831,0.001941,0.362000,get
832,0.001942,0.379000,get
833,0.001942,0.185000,get
834,0.001942,0.179000,get
835,0.001944,1.832000,put
836,0.001945,0.220000,get
837,0.001945,0.359000,get
838,0.001949,3.784000,get
839,0.001950,0.212000,get
840,0.001952,1.748000,put
841,0.001952,0.278000,get
842,0.001952,0.179000,get
843,0.001953,0.257000,get
844,0.001953,0.242000,get
845,0.001954,0.217000,get
846,0.001954,0.178000,get
847,0.001955,0.410000,get
848,0.001956,1.629000,put
849,0.001957,0.193000,get
850,0.001957,0.176000,get
851,0.001959,1.903000,get
852,0.001965,5.051000,get
853,0.001965,0.260000,get
854,0.001967,1.508000,get
855,0.001978,10.283000,get
856,0.001982,3.317000,put
857,0.001982,0.210000,get
858,0.001982,0.205000,get
859,0.001985,2.000000,get
860,0.001985,0.362000,get
861,0.001986,0.258000,get
862,0.001986,0.365000,get
863,0.001988,1.960000,put
864,0.001989,0.272000,get
865,0.001989,0.255000,get
866,0.001990,0.274000,get
867,0.001990,0.212000,get
868,0.001992,2.075000,get
869,0.001994,1.295000,get
870,0.001996,1.516000,get
871,0.001996,0.186000,get
872,0.001997,0.275000,get
873,0.001997,0.175000,get
874,0.001997,0.256000,get
875,0.001999,1.632000,get
876,0.002002,2.640000,get
877,0.002003,0.325000,get
878,0.002005,1.879000,put
879,0.002005,0.268000,get
880,0.002006,0.299000,get
881,0.002009,2.744000,put
882,0.002009,0.294000,get
883,0.002011,1.678000,get
884,0.002019,6.727000,get
885,0.002020,1.072000,get
886,0.002020,0.185000,get
887,0.002021,0.259000,get
888,0.002022,1.058000,get
889,0.002022,0.191000,get
890,0.002023,0.268000,get
891,0.002028,5.234000,get
892,0.002029,0.188000,get
893,0.002029,0.174000,get
894,0.002029,0.172000,get
895,0.002030,0.270000,get
896,0.002032,1.484000,get
897,0.002034,2.072000,put
898,0.002036,1.686000,get
899,0.002036,0.295000,get
900,0.002037,0.325000,get
901,0.002041,4.188000,get
902,0.002044,1.867000,put
903,0.002046,1.488000,get
904,0.002048,1.665000,get
905,0.002050,1.888000,put
906,0.002051,0.199000,get
907,0.002055,3.005000,put
908,0.002055,0.456000,get
909,0.002061,4.653000,get
910,0.002062,1.343000,get
911,0.002064,1.760000,get
912,0.002065,0.195000,get
913,0.002067,2.003000,put
914,0.002069,1.528000,get
915,0.002071,1.581000,get
916,0.002074,1.911000,put
917,0.002074,0.198000,get
918,0.002074,0.174000,get
919,0.002075,0.165000,get
920,0.002077,1.933000,put
921,0.002077,0.379000,get
922,0.002078,0.172000,get
923,0.002083,5.114000,get
924,0.002085,1.835000,get
925,0.002086,0.176000,get
926,0.002086,0.277000,get
927,0.002087,0.295000,get
928,0.002090,3.289000,put
929,0.002092,1.877000,put
930,0.002094,1.737000,get
931,0.002095,0.256000,get
932,0.002095,0.253000,get
933,0.002096,0.204000,get
934,0.002098,1.821000,put
935,0.002100,1.777000,put
936,0.002105,0.336000,get
937,0.002105,0.185000,get
938,0.002106,0.254000,get
939,0.002110,4.078000,put
940,0.002111,0.323000,get
941,0.002115,4.034000,get
942,0.002119,3.818000,get
943,0.002120,0.197000,get
944,0.002133,12.833000,get
945,0.002133,0.199000,get
946,0.002134,0.267000,get
947,0.002138,3.777000,get
948,0.002140,2.059000,put
949,0.002141,0.199000,get
950,0.002141,0.345000,get
951,0.002143,1.483000,get
952,0.002143,0.191000,get
953,0.002144,0.278000,get
954,0.002144,0.184000,get
955,0.002145,0.328000,get
