op_index,elapsed_s,latency_us,op
910,0.002216,2.051000,put
911,0.002217,0.365000,get
912,0.002223,5.176000,get
913,0.002224,1.384000,get
914,0.002226,1.926000,put
915,0.002227,0.197000,get
916,0.002227,0.299000,get
917,0.002236,7.903000,get
918,0.002238,1.824000,put
919,0.002240,1.676000,get
920,0.002240,0.193000,get
921,0.002245,3.998000,get
922,0.002245,0.254000,get
923,0.002249,3.330000,put
924,0.002249,0.390000,get
925,0.002250,0.238000,get
926,0.002250,0.186000,get
927,0.002252,1.948000,put
928,0.002254,1.386000,get
929,0.002256,1.503000,get
930,0.002256,0.242000,get
931,0.002257,0.325000,get
932,0.002257,0.360000,get
933,0.002257,0.190000,get
934,0.002258,0.252000,get
935,0.002259,1.077000,get
936,0.002264,0.198000,get
937,0.002274,9.394000,get
938,0.002275,0.193000,get
939,0.002277,2.043000,put
940,0.002277,0.194000,get
941,0.002279,1.850000,put
942,0.002283,3.252000,put
943,0.002285,1.836000,put
944,0.002287,1.391000,get
945,0.002287,0.190000,get
946,0.002287,0.179000,get
947,0.002289,1.636000,get
948,0.002290,0.285000,get
949,0.002292,1.723000,put
950,0.002292,0.259000,get
951,0.002297,4.099000,get
952,0.002297,0.225000,get
953,0.002299,1.395000,get
954,0.002300,0.991000,get
955,0.002302,2.059000,get
956,0.002303,0.286000,get
957,0.002303,0.262000,get
958,0.002307,3.566000,put
959,0.002313,5.224000,get
960,0.002313,0.244000,get
961,0.002314,0.265000,get
962,0.002316,2.041000,put
963,0.002317,1.188000,get
964,0.002326,7.948000,get
965,0.002333,6.467000,get
966,0.002334,1.356000,get
967,0.002335,0.384000,get
968,0.002336,0.270000,get
969,0.002337,1.251000,get
970,0.002339,1.460000,get
971,0.002340,1.211000,get
972,0.002342,2.080000,put
973,0.002343,0.324000,get
974,0.002344,0.259000,get
975,0.002348,4.485000,get
976,0.002349,0.401000,get
977,0.002350,0.254000,get
978,0.002350,0.210000,get
979,0.002351,1.096000,get
980,0.002352,0.218000,get
981,0.002352,0.237000,get
982,0.002354,1.310000,get
983,0.002355,1.154000,get
984,0.002356,0.281000,get
985,0.002356,0.358000,get
986,0.002358,1.321000,get
987,0.002358,0.311000,get
988,0.002359,0.212000,get
989,0.002359,0.191000,get
990,0.002360,1.299000,get
991,0.002365,3.916000,get
992,0.002367,2.082000,get
