op_index,elapsed_s,latency_us,op
625,0.002348,1.203000,get
626,0.002349,0.861000,get
627,0.002358,8.213000,put
628,0.002359,0.681000,get
629,0.002366,7.270000,put
630,0.002368,0.607000,get
631,0.002369,1.016000,get
632,0.002370,0.748000,get
633,0.002371,0.538000,get
634,0.002372,1.222000,get
635,0.002373,0.508000,get
636,0.002374,0.659000,get
637,0.002375,0.548000,get
638,0.002385,9.975000,put
639,0.002387,1.023000,get
640,0.002388,0.713000,get
641,0.002389,0.587000,get
642,0.002409,19.524000,put
643,0.002410,1.114000,get
644,0.002412,1.046000,get
645,0.002420,8.159000,put
646,0.002422,1.121000,get
647,0.002432,9.493000,put
648,0.002440,7.832000,put
649,0.002442,0.858000,get
650,0.002443,0.984000,get
651,0.002444,0.479000,get
652,0.002445,0.890000,get
653,0.002446,0.751000,get
654,0.002448,1.267000,get
655,0.002448,0.477000,get
656,0.002450,0.791000,get
657,0.002450,0.464000,get
658,0.002452,1.450000,get
659,0.002453,0.456000,get
660,0.002454,0.647000,get
661,0.002456,1.318000,get
662,0.002456,0.455000,get
663,0.002458,0.970000,get
664,0.002459,0.696000,get
665,0.002461,1.762000,get
666,0.002462,0.734000,get
667,0.002463,0.800000,get
668,0.002464,0.545000,get
669,0.002465,0.605000,get
670,0.002466,0.719000,get
671,0.002486,19.886000,put
672,0.002487,0.778000,get
673,0.002498,10.404000,put
674,0.002500,0.936000,get
675,0.002501,0.813000,get
676,0.002502,0.752000,get
677,0.002503,0.642000,get
678,0.002503,0.481000,get
679,0.002504,0.599000,get
680,0.002506,1.122000,get
681,0.002507,0.462000,get
682,0.002507,0.628000,get
683,0.002509,0.962000,get
684,0.002510,0.980000,get
685,0.002512,1.111000,get
686,0.002513,0.921000,get
687,0.002514,0.495000,get
688,0.002515,0.705000,get
689,0.002523,8.074000,put
690,0.002533,9.236000,put
691,0.002553,19.054000,put
692,0.002561,7.323000,put
693,0.002562,1.033000,get
694,0.002563,0.551000,get
695,0.002564,0.509000,get
696,0.002565,0.717000,get
697,0.002566,0.724000,get
698,0.002567,0.502000,get
699,0.002568,0.940000,get
700,0.002569,0.500000,get
701,0.002570,0.967000,get
702,0.002571,0.841000,get
703,0.002572,0.498000,get
704,0.002574,1.087000,get
705,0.002584,9.833000,put
706,0.002585,0.625000,get
707,0.002586,0.507000,get
708,0.002587,1.247000,get
709,0.002588,0.523000,get
710,0.002589,0.768000,get
711,0.002598,7.750000,put
712,0.002599,0.685000,get
713,0.002600,0.821000,get
714,0.002601,0.507000,get
715,0.002602,0.767000,get
716,0.002603,0.829000,get
